Code_Country,Ref_Y,Year,Country,Country1,TyH_Vote,TyH_Seats,Dalton_Vote,Dalton_Seats,Knutsen_Vote,Knutsen_Seats,VDEM_pol,Dalton_OP,election,party_replacement_v,Volat_A_Cohen_2pct,Volat_A_Cohen_5pct,Volat_A_Cohen_7pct,stable_party_v,Volat_B_Cohen_2pct,Volat_B_Cohen_5pct,Volat_B_Cohen_7pct,volatility,Evolat_Cohen_2pct,Evolat_Cohen_5pct,Evolat_Cohen_7pct,Volat_A_Schmidt,Volat_B_Schmidt,Evolat_Schmidt,Enph_Schmidt,gdppc,gdp_growth,inflation,unemployment,gini,PR_system,IDEA_ES_Legislature,IDEA_ES_President,Lib_Dem_Index,Elect_Dem_Index,Legislative size,Dist_Mag_mean
6,0,2016,Costa Rica ,CRC,1.344,1.273,2.577,2.508,0.714,0.722,-1.553,6.195,0,0.044,0.01,0,0,0.223,0.215,0.177,0.177,0.267,0.226,0.177,0.177,8.62,17.25,25.87,4.915,14098,3.149,-0.02,8.6,48.7,PR,List PR,TRS,0.857,0.907,57,8.1
6,0,2017,Costa Rica ,CRC,1.344,1.273,2.577,2.508,0.714,0.722,-1.553,5.148,0,0.044,0.01,0,0,0.223,0.215,0.177,0.177,0.267,0.226,0.177,0.177,8.62,17.25,25.87,NA,14470.8,2.798,1.63,8.14,48.3,PR,List PR,TRS,0.851,0.899,57,8.1
6,1,2018,Costa Rica ,CRC,NA,NA,NA,NA,NA,NA,-0.883,5.258,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14686.3,1.644,2.22,9.63,48,PR,List PR,TRS,0.839,0.895,57,8.1
6,0,2019,Costa Rica ,CRC,NA,NA,NA,NA,NA,NA,-0.883,5.258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.111,2.1,11.49,48.2,PR,List PR,TRS,0.848,0.899,57,8.1
7,0,1992,Ecuador ,ECU,NA,NA,NA,NA,NA,NA,0.108,NA,1,0.11,0.1,0.09,0.09,0.11,0.091,0.061,0.023,0.22,0.192,0.15,0.113,NA,NA,NA,6.61,6715.5,-0.207,54.34,8.56,NA,PR,List PR,TRS,0.483,0.732,77,4.5
7,0,1993,Ecuador ,ECU,NA,NA,NA,NA,NA,NA,0.108,NA,0,0.11,0.1,0.09,0.09,0.11,0.091,0.061,0.023,0.22,0.192,0.15,0.113,NA,NA,NA,6.61,6770.2,-0.309,45,7.95,NA,PR,List PR,TRS,0.474,0.731,77,4.5
7,0,1994,Ecuador ,ECU,NA,NA,NA,NA,NA,NA,0.108,NA,0,0.11,0.1,0.09,0.09,0.11,0.091,0.061,0.023,0.22,0.192,0.15,0.113,NA,NA,NA,5.9,6940.1,1.965,27.44,6.68,53.4,PR,List PR,TRS,0.468,0.726,77,5.6
7,0,1995,Ecuador ,ECU,NA,NA,NA,NA,NA,NA,0.285,NA,0,0.11,0.1,0.09,0.09,0.11,0.091,0.061,0.023,0.22,0.192,0.15,0.113,NA,NA,NA,5.9,6985.2,0.046,22.89,6.7,NA,PR,List PR,TRS,0.469,0.728,77,5.6
7,1,1996,Ecuador ,ECU,1.231,1.275,2.466,2.509,0.897,0.956,0.285,5.501,1,0.22,0.186,0.117,0.054,0.104,0.103,0.068,0.049,0.324,0.289,0.185,0.104,41.9,4.12,46.02,5.109,6993.6,-0.424,24.37,10.38,NA,PR,List PR,TRS,0.462,0.724,82,5.6
7,0,1997,Ecuador ,ECU,1.231,1.275,2.466,2.509,0.897,0.956,0.285,5.653,0,0.22,0.186,0.117,0.054,0.104,0.103,0.068,0.049,0.324,0.289,0.185,0.104,41.9,4.12,46.02,5.109,7181.1,2.161,30.64,9.17,NA,PR,List PR,TRS,0.471,0.721,82,5.6
7,1,1998,Ecuador ,ECU,1.355,1.236,2.587,2.471,0.975,0.942,0.285,5.234,1,0.087,0.071,0.06,0,0.166,0.143,0.142,0.142,0.252,0.214,0.203,0.142,73.36,10.81,84.17,5.73,7307.2,1.176,36.1,11.49,NA,PR,List PR,TRS,0.479,0.719,120,7.4
7,0,1999,Ecuador ,ECU,1.355,1.236,2.587,2.471,0.975,0.942,0.285,5.234,0,0.087,0.071,0.06,0,0.166,0.143,0.142,0.142,0.252,0.214,0.203,0.142,73.36,10.81,84.17,5.73,6884.8,-6.605,52.24,13.96,58.6,PR,List PR,TRS,0.477,0.718,120,7.4
7,0,2000,Ecuador ,ECU,1.355,1.236,2.587,2.471,0.975,0.942,0.469,5.263,0,0.087,0.071,0.06,0,0.166,0.143,0.142,0.142,0.252,0.214,0.203,0.142,73.36,10.81,84.17,5.73,6908.2,-0.814,96.09,4.8,56.4,PR,List PR,TRS,0.469,0.719,120,7.4
7,0,2001,Ecuador ,ECU,1.355,1.236,2.587,2.471,0.975,0.942,0.469,5.145,0,0.087,0.071,0.06,0,0.166,0.143,0.142,0.142,0.252,0.214,0.203,0.142,73.36,10.81,84.17,5.73,7131.2,2.135,37.68,4.25,NA,PR,List PR,TRS,0.469,0.719,120,7.4
7,1,2002,Ecuador ,ECU,0.744,1.814,1.916,2.993,0.537,1.142,0.469,4.1,1,0.516,0.463,0.326,0.243,0.226,0.181,0.178,0.075,0.743,0.645,0.505,0.317,42.12,9.44,51.56,5.73,7359.7,2.285,12.48,NA,NA,PR,List PR,TRS,0.469,0.719,100,7.4
7,0,2003,Ecuador ,ECU,0.744,1.814,1.916,2.993,0.537,1.142,0.469,4.824,0,0.516,0.463,0.326,0.243,0.226,0.181,0.178,0.075,0.743,0.645,0.505,0.317,42.12,9.44,51.56,7.299,7468.5,0.985,7.93,5.66,53.5,PR,List PR,TRS,0.477,0.726,100,7.4
7,0,2004,Ecuador ,ECU,0.744,1.814,1.916,2.993,0.537,1.142,0.469,4.484,0,0.516,0.463,0.326,0.243,0.226,0.181,0.178,0.075,0.743,0.645,0.505,0.317,42.12,9.44,51.56,7.299,7958.9,6.407,2.74,5,53.9,PR,List PR,TRS,0.474,0.726,100,7.4
7,0,2005,Ecuador ,ECU,0.744,1.814,1.916,2.993,0.537,1.142,0.469,4.096,0,0.516,0.463,0.326,0.243,0.226,0.181,0.178,0.075,0.743,0.645,0.505,0.317,42.12,9.44,51.56,7.44,8256.8,3.544,2.41,3.78,53.1,PR,List PR,TRS,0.473,0.726,100,7.4
7,0,2006,Ecuador ,ECU,0.134,1.3,1.131,2.533,0.245,1.147,0.469,4.224,1,0.397,0.335,0.2,0.142,0.268,0.243,0.219,0.219,0.665,0.579,0.42,0.362,46.61,8.21,54.82,7.44,8521.6,2.669,3.3,3.55,52.3,PR,List PR,TRS,0.474,0.733,100,7.4
7,1,2007,Ecuador ,ECU,0.134,1.3,1.131,2.533,0.245,1.147,1.099,3.834,0,0.397,0.335,0.2,0.142,0.268,0.243,0.219,0.219,0.665,0.579,0.42,0.362,46.61,8.21,54.82,5.631,8633.6,0.495,2.28,3.14,53.4,PR,List PR,TRS,0.421,0.697,100,7.4
7,0,2008,Ecuador ,ECU,0.134,1.3,1.131,2.533,0.245,1.147,1.504,4.225,0,0.397,0.335,0.2,0.142,0.268,0.243,0.219,0.219,0.665,0.579,0.42,0.362,46.61,8.21,54.82,2.394,9103.9,4.607,8.4,3.92,49.8,PR,List PR,TRS,0.362,0.671,100,7.4
7,1,2009,Ecuador ,ECU,2.146,2.058,3.256,3.188,1.231,1.202,1.504,3.337,1,0.361,0.29,0.254,0.254,0.176,0.163,0.137,0.021,0.537,0.454,0.391,0.275,6.95,32.95,39.9,3.686,9081.4,-1.058,5.16,4.61,48.5,PR,List PR,TRS,0.337,0.636,124,2.74
7,0,2010,Ecuador ,ECU,2.146,2.058,3.256,3.188,1.231,1.202,1.504,2.854,0,0.361,0.29,0.254,0.254,0.176,0.163,0.137,0.021,0.537,0.454,0.391,0.275,6.95,32.95,39.9,3.686,9327.2,1.893,3.55,4.09,48.8,PR,List PR,TRS,0.305,0.598,124,2.74
7,0,2011,Ecuador ,ECU,2.146,2.058,3.256,3.188,1.231,1.202,1.504,5.255,0,0.361,0.29,0.254,0.254,0.176,0.163,0.137,0.021,0.537,0.454,0.391,0.275,6.95,32.95,39.9,3.686,9985,6.221,4.47,3.46,45.9,PR,List PR,TRS,0.302,0.59,124,2.74
7,0,2012,Ecuador ,ECU,2.146,2.058,3.256,3.188,1.231,1.202,1.504,5.255,0,0.361,0.29,0.254,0.254,0.176,0.163,0.137,0.021,0.537,0.454,0.391,0.275,6.95,32.95,39.9,3.686,10398,4.07,5.1,3.23,46.1,PR,List PR,TRS,0.3,0.599,124,2.74
7,1,2013,Ecuador ,ECU,2.623,2.071,3.599,3.198,1.336,1.081,1.504,3.406,1,0.217,0.166,0.057,0.057,0.131,0.131,0.116,0.068,0.348,0.297,0.173,0.125,17.09,17.18,34.27,1.833,10760,3.387,2.72,3.08,46.9,PR,List PR,TRS,0.273,0.563,137,2.74
7,0,2014,Ecuador ,ECU,2.623,2.071,3.599,3.198,1.336,1.081,1.504,3.406,0,0.217,0.166,0.057,0.057,0.131,0.131,0.116,0.068,0.348,0.297,0.173,0.125,17.09,17.18,34.27,1.833,11036,2.199,3.59,3.48,45,PR,List PR,TRS,0.267,0.564,137,2.74
7,0,2015,Ecuador ,ECU,2.623,2.071,3.599,3.198,1.336,1.081,1.504,4.144,0,0.217,0.166,0.057,0.057,0.131,0.131,0.116,0.068,0.348,0.297,0.173,0.125,17.09,17.18,34.27,1.833,10905,-1.508,3.97,3.62,46,PR,List PR,TRS,0.268,0.556,137,2.74
7,0,2016,Ecuador ,ECU,2.623,2.071,3.599,3.198,1.336,1.081,1.504,4.395,0,0.217,0.166,0.057,0.057,0.131,0.131,0.116,0.068,0.348,0.297,0.173,0.125,17.09,17.18,34.27,1.833,10527,-2.898,1.73,4.6,45,PR,List PR,TRS,0.272,0.569,137,2.74
7,1,2017,Ecuador ,ECU,3.443,3.81,4.123,4.338,1.597,1.822,1.504,4.054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10637.3,0.574,0.42,3.84,44.7,PR,List PR,TRS,0.325,0.582,137,2.74
7,0,2018,Ecuador ,ECU,3.443,3.81,4.123,4.338,1.597,1.822,1.504,4.176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10638.8,-0.483,-0.22,3.53,45.4,PR,List PR,TRS,0.48,0.674,137,2.74
7,0,2019,Ecuador ,ECU,3.443,3.81,4.123,4.338,1.597,1.822,1.504,4.176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.612,0.27,3.81,45.7,PR,List PR,TRS,0.479,0.649,137,2.74
8,0,1992,El Salvador ,ESV,NA,NA,NA,NA,NA,NA,2.781,NA,,0.124,0.12,0.061,0.061,0.063,0.057,0.057,0.057,0.186,0.177,0.118,0.118,NA,NA,NA,3.01,3750.5,5.553,11.21,7.88,NA,PR,List PR,TRS,0.143,0.272,84,8.2
8,0,1993,El Salvador ,ESV,NA,NA,NA,NA,NA,NA,1.042,NA,,0.124,0.12,0.061,0.061,0.063,0.057,0.057,0.057,0.186,0.177,0.118,0.118,NA,NA,NA,3.01,4053,4.39,18.51,9.94,NA,PR,List PR,TRS,0.208,0.378,84,8.2
8,1,1994,El Salvador ,ESV,2.317,2.566,3.382,3.56,1.318,1.44,1.042,NA,1,0.145,0.133,0.107,0.107,0.119,0.107,0.068,0.054,0.263,0.24,0.175,0.161,16.58,13.11,29.69,3.063,4316.4,3.345,10.59,7.68,NA,PR,List PR,TRS,0.259,0.465,84,8.2
8,0,1995,El Salvador ,ESV,2.317,2.566,3.382,3.56,1.318,1.44,1.042,NA,0,0.145,0.133,0.107,0.107,0.119,0.107,0.068,0.054,0.263,0.24,0.175,0.161,16.58,13.11,29.69,3.063,4592.3,3.494,10.03,7.65,49.9,PR,List PR,TRS,0.283,0.486,84,8.2
8,0,1996,El Salvador ,ESV,2.317,2.566,3.382,3.56,1.318,1.44,1.042,5.007,0,0.145,0.133,0.107,0.107,0.119,0.107,0.068,0.054,0.263,0.24,0.175,0.161,16.58,13.11,29.69,3.063,4671.3,-0.269,9.79,7.68,51,PR,List PR,TRS,0.286,0.488,84,8.2
8,1,1997,El Salvador ,ESV,5.799,5.649,5.351,5.282,2.111,2.083,1.042,5.253,1,0.049,0.034,0,0,0.174,0.171,0.166,0.166,0.222,0.206,0.166,0.166,16.58,13.11,29.69,4.126,4882.7,2.124,4.49,7.98,NA,PR,List PR,TRS,0.287,0.491,84,5.6
8,0,1998,El Salvador ,ESV,5.799,5.649,5.351,5.282,2.111,2.083,1.042,5.242,0,0.049,0.034,0,0,0.174,0.171,0.166,0.166,0.222,0.206,0.166,0.166,16.58,13.11,29.69,4.126,5077.9,1.743,2.55,7.1,54.5,PR,List PR,TRS,0.295,0.491,84,5.6
8,0,1999,El Salvador ,ESV,5.799,5.649,5.351,5.282,2.111,2.083,1.042,5.242,0,0.049,0.034,0,0,0.174,0.171,0.166,0.166,0.222,0.206,0.166,0.166,6.9,9.67,16.57,4.126,5263.9,1.338,0.51,6.68,52.2,PR,List PR,TRS,0.304,0.504,84,5.6
8,1,2000,El Salvador ,ESV,5.365,5.441,5.147,5.183,2.028,2.089,0.926,4.32,1,0.114,0.093,0.027,0,0.03,0.021,0.021,0.021,0.144,0.113,0.047,0.021,6.9,9.67,16.57,3.466,5403.7,0.386,2.27,6.96,51.5,PR,List PR,TRS,0.325,0.528,84,5.6
8,0,2001,El Salvador ,ESV,5.365,5.441,5.147,5.183,2.028,2.089,0.926,5.216,0,0.114,0.093,0.027,0,0.03,0.021,0.021,0.021,0.144,0.113,0.047,0.021,6.9,9.67,16.57,3.466,5550.2,0.212,3.75,6.96,51.4,PR,List PR,TRS,0.334,0.539,84,5.6
8,0,2002,El Salvador ,ESV,5.365,5.441,5.147,5.183,2.028,2.089,0.926,4.594,0,0.114,0.093,0.027,0,0.03,0.021,0.021,0.021,0.144,0.113,0.047,0.021,6.9,9.67,16.57,3.466,5751.1,0.982,1.87,5.73,51.9,PR,List PR,TRS,0.339,0.551,84,5.6
8,1,2003,El Salvador ,ESV,6.656,7.585,5.733,6.12,2.235,2.586,0.926,5.659,0,0.104,0.019,0,0,0.058,0.058,0.058,0.053,0.162,0.076,0.058,0.053,6.9,9.67,16.57,3.535,5957.2,1.021,2.12,6.26,50.5,PR,List PR,TRS,0.335,0.54,84,5.6
8,0,2004,El Salvador ,ESV,6.656,7.585,5.733,6.12,2.235,2.586,0.926,5.582,0,0.104,0.019,0,0,0.058,0.058,0.058,0.053,0.162,0.076,0.058,0.053,4.76,7.65,12.41,3.535,6146,0.393,4.45,6.05,47.8,PR,List PR,TRS,0.338,0.541,84,5.6
8,0,2005,El Salvador ,ESV,6.656,7.585,5.733,6.12,2.235,2.586,0.926,6.052,0,0.104,0.019,0,0,0.058,0.058,0.058,0.053,0.162,0.076,0.058,0.053,4.76,7.65,12.41,3.535,6441.5,2.227,4.69,7.22,48.5,PR,List PR,TRS,0.345,0.542,84,5.6
8,1,2006,El Salvador ,ESV,10.595,10.813,7.233,7.307,2.999,3.074,0.926,5.416,1,0.114,0.046,0.031,0,0.081,0.081,0.081,0.081,0.195,0.127,0.112,0.081,4.76,7.65,12.41,3.103,6782.2,3.875,4.04,6.57,45.7,PR,List PR,TRS,0.362,0.566,84,5.6
8,0,2007,El Salvador ,ESV,10.595,10.813,7.233,7.307,2.999,3.074,0.926,4.059,0,0.114,0.046,0.031,0,0.081,0.081,0.081,0.081,0.195,0.127,0.112,0.081,4.76,7.65,12.41,3.103,7139.2,1.42,4.58,6.41,45.2,PR,List PR,TRS,0.365,0.571,84,8.24
8,0,2008,El Salvador ,ESV,10.595,10.813,7.233,7.307,2.999,3.074,0.926,4.808,0,0.114,0.046,0.031,0,0.081,0.081,0.081,0.081,0.195,0.127,0.112,0.081,4.76,7.65,12.41,3.103,7312.7,2.137,6.71,5.88,46.9,PR,List PR,TRS,0.37,0.569,84,8.24
8,1,2009,El Salvador ,ESV,8.387,8.337,6.435,6.417,2.712,2.725,0.926,5.134,1,0.005,0,0,0,0.038,0.038,0.032,0.032,0.043,0.038,0.032,0.032,3.3,12.34,15.64,2.945,7166.2,-2.498,1.06,7.33,45.8,PR,List PR,TRS,0.401,0.596,84,8.24
8,0,2010,El Salvador ,ESV,8.387,8.337,6.435,6.417,2.712,2.725,0.848,4.399,0,0.005,0,0,0,0.038,0.038,0.032,0.032,0.043,0.038,0.032,0.032,3.3,12.34,15.64,2.945,7351.1,1.673,1.18,4.89,43.5,PR,List PR,TRS,0.428,0.62,84,8.24
8,0,2011,El Salvador ,ESV,8.387,8.337,6.435,6.417,2.712,2.725,0.848,5.266,0,0.005,0,0,0,0.038,0.038,0.032,0.032,0.043,0.038,0.032,0.032,3.3,12.34,15.64,2.945,7607,3.369,5.13,4.3,42.3,PR,List PR,TRS,0.43,0.62,84,8.24
8,1,2012,El Salvador ,ESV,7.955,8.107,6.268,6.327,2.621,2.688,0.848,5.266,1,0.196,0.175,0.162,0.127,0.036,0.036,0.036,0.036,0.231,0.211,0.197,0.163,3.3,12.34,15.64,3.193,7726,2.364,1.73,3.84,41.8,PR,List PR,TRS,0.438,0.625,84,8.24
8,0,2013,El Salvador ,ESV,7.955,8.107,6.268,6.327,2.621,2.688,0.848,4.531,0,0.196,0.175,0.162,0.127,0.036,0.036,0.036,0.036,0.231,0.211,0.197,0.163,3.3,12.34,15.64,3.193,7845,1.776,0.76,3.69,43.4,PR,List PR,TRS,0.449,0.633,84,8.24
8,0,2014,El Salvador ,ESV,7.955,8.107,6.268,6.327,2.621,2.688,0.848,4.531,0,0.196,0.175,0.162,0.127,0.036,0.036,0.036,0.036,0.231,0.211,0.197,0.163,5.72,6.06,11.78,3.193,7935,1.242,1.14,4.15,41.6,PR,List PR,TRS,0.485,0.684,84,8.24
8,1,2015,El Salvador ,ESV,10.64,10.917,7.249,7.343,3.033,3.124,0.78,5.642,1,0.124,0.096,0.069,0.036,0.012,0.009,0.009,0.009,0.135,0.104,0.078,0.044,5.72,6.06,11.78,3.01,8109,1.909,-0.73,4,40.6,PR,List PR,TRS,0.473,0.668,84,8.24
8,0,2016,El Salvador ,ESV,10.64,10.917,7.249,7.343,3.033,3.124,0.78,6.225,0,0.124,0.096,0.069,0.036,0.012,0.009,0.009,0.009,0.135,0.104,0.078,0.044,5.72,6.06,11.78,3.01,8280,2.046,0.6,4.42,40,PR,List PR,TRS,0.48,0.67,84,8.24
8,0,2017,El Salvador ,ESV,10.64,10.917,7.249,7.343,3.033,3.124,0.78,4.922,0,0.124,0.096,0.069,0.036,0.012,0.009,0.009,0.009,0.135,0.104,0.078,0.044,5.72,6.06,11.78,NA,8428,1.738,1.01,4.39,38,PR,List PR,TRS,0.482,0.683,84,8.24
8,1,2018,El Salvador ,ESV,7.548,8.264,6.105,6.388,2.228,2.444,0.78,5.185,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,6.06,11.78,NA,8598.2,1.911,1.09,4.01,38.6,PR,List PR,TRS,0.449,0.643,84,8.24
8,0,2019,El Salvador ,ESV,7.548,8.264,6.105,6.388,2.228,2.444,0.78,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.862,0.08,4.17,38.8,PR,List PR,TRS,0.451,0.644,84,8.24
9,0,1992,Guatemala ,GUA,NA,NA,NA,NA,NA,NA,1.595,NA,0,0.484,0.465,0.382,0.351,0.128,0.111,0.111,0.111,0.612,0.576,0.493,0.462,48.25,13.32,61.57,4.435,5303.6,2.122,10.05,NA,NA,PR,List PR,TRS,0.218,0.391,80,6.1
9,0,1993,Guatemala ,GUA,NA,NA,NA,NA,NA,NA,1.595,NA,0,0.484,0.465,0.382,0.351,0.128,0.111,0.111,0.111,0.612,0.576,0.493,0.462,48.25,13.32,61.57,4.435,5383,1.31,11.82,NA,NA,PR,List PR,TRS,0.226,0.393,80,6.1
9,0,1994,Guatemala ,GUA,NA,NA,NA,NA,NA,NA,1.595,NA,0,0.484,0.465,0.382,0.351,0.128,0.111,0.111,0.111,0.612,0.576,0.493,0.462,48.25,13.32,61.57,3.467,5414.5,1.475,10.86,NA,NA,PR,List PR,TRS,0.242,0.407,80,6.1
9,0,1995,Guatemala ,GUA,NA,NA,NA,NA,NA,NA,1.595,NA,1,0.742,0.685,0.546,0.546,0.084,0.084,0.084,0.084,0.826,0.77,0.631,0.631,42.7,19.6,62.3,3.467,5501,2.405,8.41,NA,NA,PR,List PR,TRS,0.248,0.413,80,4
9,1,1996,Guatemala ,GUA,0.153,0.194,0.87,0.978,0.278,0.352,1.595,4.222,0,0.742,0.685,0.546,0.546,0.084,0.084,0.084,0.084,0.826,0.77,0.631,0.631,42.7,19.6,62.3,2.726,5511.9,0.513,11.06,NA,NA,PR,List PR,TRS,0.266,0.445,80,4
9,0,1997,Guatemala ,GUA,0.153,0.194,0.87,0.978,0.278,0.352,-0.809,5.337,0,0.742,0.685,0.546,0.546,0.084,0.084,0.084,0.084,0.826,0.77,0.631,0.631,42.7,19.6,62.3,2.726,5601.2,1.932,9.23,NA,NA,PR,List PR,TRS,0.302,0.504,80,4
9,0,1998,Guatemala ,GUA,0.153,0.194,0.87,0.978,0.278,0.352,-0.809,5.377,0,0.742,0.685,0.546,0.546,0.084,0.084,0.084,0.084,0.826,0.77,0.631,0.631,42.7,19.6,62.3,2.313,5730.7,2.543,6.61,NA,NA,PR,List PR,TRS,0.303,0.504,80,4
9,0,1999,Guatemala ,GUA,0.153,0.194,0.87,0.978,0.278,0.352,-0.809,5.377,1,0.262,0.205,0.119,0.119,0.189,0.178,0.147,0.147,0.451,0.383,0.266,0.266,24.52,16.99,41.51,2.354,5824.9,1.415,5.21,NA,NA,PR,List PR,TRS,0.306,0.506,113,4
9,1,2000,Guatemala ,GUA,1.237,0.727,2.472,1.894,0.663,0.487,-0.809,4.691,0,0.262,0.205,0.119,0.119,0.189,0.178,0.147,0.147,0.451,0.383,0.266,0.266,24.52,16.99,41.51,2.354,5860.3,1.118,5.98,NA,54.2,PR,List PR,TRS,0.377,0.554,113,4
9,0,2001,Guatemala ,GUA,1.237,0.727,2.472,1.894,0.663,0.487,-0.809,3.954,0,0.262,0.205,0.119,0.119,0.189,0.178,0.147,0.147,0.451,0.383,0.266,0.266,24.52,16.99,41.51,2.354,5882.7,-0.097,7.29,NA,NA,PR,List PR,TRS,0.377,0.554,113,6
9,0,2002,Guatemala ,GUA,1.237,0.727,2.472,1.894,0.663,0.487,-0.809,4.427,0,0.262,0.205,0.119,0.119,0.189,0.178,0.147,0.147,0.451,0.383,0.266,0.266,24.52,16.99,41.51,2.354,5980.2,1.507,8.13,NA,NA,PR,List PR,TRS,0.38,0.554,113,6
9,0,2003,Guatemala ,GUA,1.237,0.727,2.472,1.894,0.663,0.487,-0.583,4.612,1,0.386,0.35,0.242,0.211,0.227,0.227,0.192,0.192,0.613,0.576,0.434,0.403,38.56,28.96,67.52,2.354,6004.1,0.319,5.6,2.81,NA,PR,List PR,TRS,0.382,0.558,158,6
9,1,2004,Guatemala ,GUA,0.739,0.86,1.911,2.06,0.704,0.77,-0.739,5.129,0,0.386,0.35,0.242,0.211,0.227,0.227,0.192,0.192,0.613,0.576,0.434,0.403,38.56,28.96,67.52,4.451,6070.2,0.982,7.58,2.97,NA,PR,List PR,TRS,0.401,0.579,158,6
9,0,2005,Guatemala ,GUA,0.739,0.86,1.911,2.06,0.704,0.77,-0.739,4.396,0,0.386,0.35,0.242,0.211,0.227,0.227,0.192,0.192,0.613,0.576,0.434,0.403,38.56,28.96,67.52,4.451,6130.5,1.137,9.11,NA,NA,PR,List PR,TRS,0.399,0.579,158,6
9,0,2006,Guatemala ,GUA,0.739,0.86,1.911,2.06,0.704,0.77,-0.739,4.115,0,0.386,0.35,0.242,0.211,0.227,0.227,0.192,0.192,0.613,0.576,0.434,0.403,38.56,28.96,67.52,4.451,6305.8,3.266,6.56,1.9,54.6,PR,List PR,TRS,0.4,0.579,158,6
9,0,2007,Guatemala ,GUA,0.739,0.86,1.911,2.06,0.704,0.77,-0.739,3.71,1,0.216,0.193,0.11,0.079,0.187,0.146,0.114,0.113,0.403,0.34,0.224,0.192,28.27,6.34,34.61,4.451,6545.8,4.224,6.82,NA,NA,PR,List PR,TRS,0.406,0.584,158,10.72
9,1,2008,Guatemala ,GUA,0.687,0.872,1.842,2.075,0.662,0.826,-0.739,3.949,0,0.216,0.193,0.11,0.079,0.187,0.146,0.114,0.113,0.403,0.34,0.224,0.192,28.27,6.34,34.61,4.989,6604.7,1.309,11.36,NA,NA,PR,List PR,TRS,0.411,0.588,158,10.72
9,0,2009,Guatemala ,GUA,0.687,0.872,1.842,2.075,0.662,0.826,-0.739,4.196,0,0.216,0.193,0.11,0.079,0.187,0.146,0.114,0.113,0.403,0.34,0.224,0.192,28.27,6.34,34.61,4.989,6488.7,-1.347,1.86,NA,NA,PR,List PR,TRS,0.41,0.583,158,10.72
9,0,2010,Guatemala ,GUA,0.687,0.872,1.842,2.075,0.662,0.826,-0.739,4.763,0,0.216,0.193,0.11,0.079,0.187,0.146,0.114,0.113,0.403,0.34,0.224,0.192,28.27,6.34,34.61,4.989,6526.5,0.997,3.86,3.5,NA,PR,List PR,TRS,0.413,0.591,158,10.72
9,0,2011,Guatemala ,GUA,0.687,0.872,1.842,2.075,0.662,0.826,-0.739,5.151,1,0.546,0.502,0.467,0.436,0.16,0.14,0.082,0.082,0.706,0.642,0.549,0.517,52.45,6.29,58.74,4.581,6650,2.284,6.21,4.13,NA,PR,List PR,TRS,0.408,0.587,158,10.72
9,1,2012,Guatemala ,GUA,0.704,0.602,1.865,1.724,0.722,0.679,-0.739,5.151,0,0.546,0.502,0.467,0.436,0.16,0.14,0.082,0.082,0.706,0.642,0.549,0.517,52.45,6.29,58.74,4.581,6714,1.156,3.78,2.76,NA,PR,List PR,TRS,0.399,0.574,158,10.72
9,0,2013,Guatemala ,GUA,0.704,0.602,1.865,1.724,0.722,0.679,-0.739,4.536,0,0.546,0.502,0.467,0.436,0.16,0.14,0.082,0.082,0.706,0.642,0.549,0.517,52.45,6.29,58.74,4.581,6829,1.891,4.34,3.02,NA,PR,List PR,TRS,0.426,0.581,158,10.72
9,0,2014,Guatemala ,GUA,0.704,0.602,1.865,1.724,0.722,0.679,-0.739,4.536,0,0.546,0.502,0.467,0.436,0.16,0.14,0.082,0.082,0.706,0.642,0.549,0.517,52.45,6.29,58.74,4.581,6981,2.654,3.42,2.72,48.3,PR,List PR,TRS,0.427,0.579,158,10.72
9,0,2015,Guatemala ,GUA,0.704,0.602,1.865,1.724,0.722,0.679,-0.616,6.157,1,0.534,0.496,0.421,0.362,0.164,0.164,0.158,0.138,0.699,0.661,0.58,0.499,58.34,1.65,59.99,4.581,7138,2.346,2.39,2.51,NA,PR,List PR,TRS,0.445,0.595,158,10.72
9,1,2016,Guatemala ,GUA,0.087,0.088,0.655,0.659,0.214,0.203,-0.414,6.297,0,0.534,0.496,0.421,0.362,0.164,0.164,0.158,0.138,0.699,0.661,0.58,0.499,58.34,1.65,59.99,6.047,7221,0.989,4.45,2.58,NA,PR,List PR,TRS,0.472,0.633,158,10.72
9,0,2017,Guatemala ,GUA,0.087,0.088,0.655,0.659,0.214,0.203,-0.414,5.961,0,0.534,0.496,0.421,0.362,0.164,0.164,0.158,0.138,0.699,0.661,0.58,0.499,58.34,1.65,59.99,NA,7308.3,1.36,4.42,2.46,NA,PR,List PR,TRS,0.464,0.626,158,10.72
